x,y,color
50,18,#FFFFFF
51,18,#FFFFFF
52,18,#FFFFFF
53,18,#FFFFFF
54,18,#FFFFFF
55,18,#FFFFFF
56,18,#FFFFFF
57,18,#FFFFFF
58,18,#FFFFFF
59,18,#FFFFFF
60,18,#FFFFFF
61,18,#FFFFFF
62,18,#FFFFFF
63,18,#FFFFFF
0,19,#FFFFFF
1,19,#FFFFFF
2,19,#FFFFFF
3,19,#FFFFFF
4,19,#FFFFFF
5,19,#FFFFFF
6,19,#FFFFFF
7,19,#FFFFFF
8,19,#FFFFFF
9,19,#FFFFFF
10,19,#FFFFFF
11,19,#FFFFFF
12,19,#FFFFFF
13,19,#FFFFFF
14,19,#FFFFFF
15,19,#FFFFFF
16,19,#FFFFFF
17,19,#FFFFFF
18,19,#FFFFFF
19,19,#C3C8CF
20,19,#032644
21,19,#032947
22,19,#042947
23,19,#042947
24,19,#042947
25,19,#042947
26,19,#042947
27,19,#042947
28,19,#042947
29,19,#042947
30,19,#032846
31,19,#072D4A
32,19,#D6DDE1
33,19,#FFFFFF
34,19,#FFFFFF
35,19,#FFFFFF
36,19,#FFFFFF
37,19,#FFFFFF
38,19,#FFFFFF
39,19,#FFFFFF
40,19,#FFFFFF
41,19,#FFFFFF
42,19,#FFFFFF
43,19,#FFFFFF
44,19,#FFFFFF
45,19,#FFFFFF
46,19,#FFFFFF
47,19,#FFFFFF
48,19,#FFFFFF
49,19,#FFFFFF
50,19,#FFFFFF
51,19,#FFFFFF
52,19,#FFFFFF
53,19,#FFFFFF
54,19,#FFFFFF
55,19,#FFFFFF
56,19,#FFFFFF
57,19,#FFFFFF
58,19,#FFFFFF
59,19,#FFFFFF
60,19,#FFFFFF
61,19,#FFFFFF
62,19,#FFFFFF
63,19,#FFFFFF
0,20,#FFFFFF
1,20,#FFFFFF
2,20,#FFFFFF
3,20,#FFFFFF
4,20,#FFFFFF
5,20,#FFFFFF
6,20,#FFFFFF
7,20,#FFFFFF
8,20,#FFFFFF
9,20,#FFFFFF
10,20,#FFFFFF
11,20,#FFFFFF
12,20,#FFFFFF
13,20,#FFFFFF
14,20,#FFFFFF
15,20,#FFFFFF
16,20,#FFFFFF
17,20,#FFFFFF
18,20,#FFFFFF
19,20,#C3C8CF
20,20,#032644
21,20,#032947
22,20,#042947
23,20,#042947
24,20,#042947
25,20,#042947
26,20,#042947
27,20,#042947
28,20,#042947
29,20,#042947
30,20,#032846
31,20,#072D4A
32,20,#D6DDE1
33,20,#FFFFFF
34,20,#FFFFFF
35,20,#FFFFFF
36,20,#FFFFFF
37,20,#FFFFFF
38,20,#FFFFFF
39,20,#FFFFFF
40,20,#FFFFFF
41,20,#FFFFFF
42,20,#FFFFFF
43,20,#FFFFFF
44,20,#FFFFFF
45,20,#FFFFFF
46,20,#FFFFFF
47,20,#FFFFFF
48,20,#FFFFFF
49,20,#FFFFFF
50,20,#FFFFFF
51,20,#FFFFFF
52,20,#FFFFFF
53,20,#FFFFFF
54,20,#FFFFFF
55,20,#FFFFFF
56,20,#FFFFFF
57,20,#FFFFFF
58,20,#FFFFFF
59,20,#FFFFFF
60,20,#FFFFFF
61,20,#FFFFFF
62,20,#FFFFFF
63,20,#FFFFFF
0,21,#FFFFFF
1,21,#FFFFFF
2,21,#FFFFFF
3,21,#FFFFFF
4,21,#FFFFFF
5,21,#FFFFFF
6,21,#FFFFFF
7,21,#FFFFFF
8,21,#FFFFFF
9,21,#FFFFFF
10,21,#FFFFFF
11,21,#FFFFFF
12,21,#FFFFFF
13,21,#FFFFFF
14,21,#FFFFFF
15,21,#FFFFFF
16,21,#FFFFFF
17,21,#FFFFFF
18,21,#FFFFFF
19,21,#C3C8CF
20,21,#032644
21,21,#032947
22,21,#042947
23,21,#042947
24,21,#042947
25,21,#042947
26,21,#042947
27,21,#042947
28,21,#042947
29,21,#042947
30,21,#032846
31,21,#072D4A
32,21,#D6DDE1
33,21,#FFFFFF
34,21,#FFFFFF
35,21,#FFFFFF
36,21,#FFFFFF
37,21,#FFFFFF
38,21,#FFFFFF
39,21,#FFFFFF
40,21,#FFFFFF
41,21,#FFFFFF
42,21,#FFFFFF
43,21,#FFFFFF
44,21,#FFFFFF
45,21,#FFFFFF
46,21,#FFFFFF
47,21,#FFFFFF
48,21,#FFFFFF
49,21,#FFFFFF
50,21,#FFFFFF
51,21,#FFFFFF
52,21,#FFFFFF
53,21,#FFFFFF
54,21,#FFFFFF
55,21,#FFFFFF
56,21,#FFFFFF
57,21,#FFFFFF
58,21,#FFFFFF
59,21,#FFFFFF
60,21,#FFFFFF
61,21,#FFFFFF
62,21,#FFFFFF
63,21,#FFFFFF
0,22,#FFFFFF
1,22,#FFFFFF
2,22,#FFFFFF
3,22,#FFFFFF
4,22,#FFFFFF
5,22,#FFFFFF
6,22,#FFFFFF
7,22,#FFFFFF
8,22,#FFFFFF
9,22,#FFFFFF
10,22,#FFFFFF
11,22,#FFFFFF
12,22,#FFFFFF
13,22,#FFFFFF
14,22,#FFFFFF
15,22,#FFFFFF
16,22,#FFFFFF
17,22,#FFFFFF
18,22,#FFFFFF
19,22,#C3C8CF
20,22,#032644
21,22,#032947
22,22,#042947
23,22,#042947
24,22,#042947
25,22,#042947
26,22,#042947
27,22,#042947
28,22,#042947
29,22,#042947
30,22,#032846
31,22,#072D4A
32,22,#D6DDE1
33,22,#FFFFFF
34,22,#FFFFFF
35,22,#FFFFFF
36,22,#FFFFFF
37,22,#FFFFFF
38,22,#FFFFFF
39,22,#FFFFFF
40,22,#FFFFFF
41,22,#FFFFFF
42,22,#FFFFFF
43,22,#FFFFFF
44,22,#FFFFFF
45,22,#FFFFFF
46,22,#FFFFFF
47,22,#FFFFFF
48,22,#FFFFFF
49,22,#FFFFFF
50,22,#FFFFFF
51,22,#FFFFFF
52,22,#FFFFFF
53,22,#FFFFFF
54,22,#FFFFFF
55,22,#FFFFFF
56,22,#FFFFFF
57,22,#FFFFFF
58,22,#FFFFFF
59,22,#FFFFFF
60,22,#FFFFFF
61,22,#FFFFFF
62,22,#FFFFFF
63,22,#FFFFFF
0,23,#FFFFFF
1,23,#FFFFFF
2,23,#FFFFFF
3,23,#FFFFFF
4,23,#FFFFFF
5,23,#FFFFFF
6,23,#FFFFFF
7,23,#FFFFFF
8,23,#FFFFFF
9,23,#FFFFFF
10,23,#FFFFFF
11,23,#FFFFFF
12,23,#FFFFFF
13,23,#FFFFFF
14,23,#FFFFFF
15,23,#FFFFFF
16,23,#FFFFFF
17,23,#FFFFFF
18,23,#FFFFFF
19,23,#C3C8CF
20,23,#032644
21,23,#032947
22,23,#042947
23,23,#042947
24,23,#042947
25,23,#042947
26,23,#042947
27,23,#042947
28,23,#042947
29,23,#042947
30,23,#032846
31,23,#072D4A
32,23,#D6DDE1
33,23,#FFFFFF
34,23,#FFFFFF
35,23,#FFFFFF
36,23,#FFFFFF
37,23,#FFFFFF
38,23,#FFFFFF
39,23,#FFFFFF
40,23,#FFFFFF
41,23,#FFFFFF
42,23,#FFFFFF
43,23,#FFFFFF
44,23,#FFFFFF
45,23,#FFFFFF
46,23,#FFFFFF
47,23,#FFFFFF
48,23,#FFFFFF
49,23,#FFFFFF
50,23,#FFFFFF
51,23,#FFFFFF
52,23,#FFFFFF
53,23,#FFFFFF
54,23,#FFFFFF
55,23,#FFFFFF
56,23,#FFFFFF
57,23,#FFFFFF
58,23,#FFFFFF
59,23,#FFFFFF
60,23,#FFFFFF
61,23,#FFFFFF
62,23,#FFFFFF
63,23,#FFFFFF
0,24,#FFFFFF
1,24,#FFFFFF
2,24,#FFFFFF
3,24,#FFFFFF
4,24,#FFFFFF
5,24,#FFFFFF
6,24,#FFFFFF
7,24,#FFFFFF
8,24,#FFFFFF
9,24,#FFFFFF
10,24,#FFFFFF
11,24,#FFFFFF
12,24,#FFFFFF
13,24,#FFFFFF
14,24,#FFFFFF
15,24,#FFFFFF
16,24,#FFFFFF
17,24,#FFFFFF
18,24,#FFFFFF
19,24,#C3C7CE
20,24,#032442
21,24,#032947
22,24,#042947
23,24,#042947
24,24,#042947
25,24,#042947
26,24,#042947
27,24,#042947
28,24,#042947
29,24,#042947
30,24,#032846
31,24,#072D4A
32,24,#D6DDE1
33,24,#FFFFFF
34,24,#FFFFFF
35,24,#FFFFFF
36,24,#FFFFFF
37,24,#FFFFFF
38,24,#FFFFFF
39,24,#FFFFFF
40,24,#FFFFFF
41,24,#FFFFFF
42,24,#FFFFFF
43,24,#FFFFFF
44,24,#FFFFFF
45,24,#FFFFFF
46,24,#FFFFFF
47,24,#FFFFFF
48,24,#FFFFFF
49,24,#FFFFFF
50,24,#FFFFFF
51,24,#FFFFFF
52,24,#FFFFFF
53,24,#FFFFFF
54,24,#FFFFFF
55,24,#FFFFFF
56,24,#FFFFFF
57,24,#FFFFFF
58,24,#FFFFFF
59,24,#FFFFFF
60,24,#FFFFFF
61,24,#FFFFFF
62,24,#FFFFFF
63,24,#FFFFFF
0,25,#FFFFFF
1,25,#FFFFFF
2,25,#FFFFFF
3,25,#FFFFFF
4,25,#FFFFFF
5,25,#FFFFFF
6,25,#FFFFFF
7,25,#FFFFFF
8,25,#FFFFFF
9,25,#FFFFFF
10,25,#FFFFFF
11,25,#FFFFFF
12,25,#FFFFFF
13,25,#FFFFFF
14,25,#FFFFFF
15,25,#FFFFFF
16,25,#FFFFFF
17,25,#FFFFFF
18,25,#FFFFFF
19,25,#C3CED7
20,25,#033354
21,25,#032744
22,25,#042441
23,25,#042744
24,25,#042946
25,25,#042947
26,25,#042947
27,25,#042947
28,25,#042947
29,25,#042947
30,25,#032846
31,25,#072D4A
32,25,#D6DDE1
33,25,#FFFFFF
34,25,#FFFFFF
35,25,#FFFFFF
36,25,#FFFFFF
37,25,#FFFFFF
38,25,#FFFFFF
39,25,#FFFFFF
40,25,#FFFFFF
41,25,#FFFFFF
42,25,#FFFFFF
43,25,#FFFFFF
44,25,#FFFFFF
45,25,#FFFFFF
46,25,#FFFFFF
47,25,#FFFFFF
48,25,#FFFFFF
49,25,#FFFFFF
50,25,#FFFFFF
51,25,#FFFFFF
52,25,#FFFFFF
53,25,#FFFFFF
54,25,#FFFFFF
55,25,#FFFFFF
56,25,#FFFFFF
57,25,#FFFFFF
58,25,#FFFFFF
59,25,#FFFFFF
60,25,#FFFFFF
61,25,#FFFFFF
62,25,#FFFFFF
63,25,#FFFFFF
0,26,#FFFFFF
1,26,#FFFFFF
2,26,#FFFFFF
3,26,#FFFFFF
4,26,#FFFFFF
5,26,#FFFFFF
6,26,#FFFFFF
7,26,#FFFFFF
8,26,#FFFFFF
9,26,#FFFFFF
10,26,#FFFFFF
11,26,#FFFFFF
12,26,#FFFFFF
13,26,#FFFFFF
14,26,#FFFFFF
15,26,#FFFFFF
16,26,#FFFFFF
17,26,#FFFFFF
18,26,#FFFFFF
19,26,#C3E3F0
20,26,#088FC7
21,26,#0879AB
22,26,#065881
23,26,#043A5C
24,26,#042846
25,26,#032441
26,26,#042644
27,26,#042846
28,26,#042947
29,26,#042947
30,26,#032846
31,26,#072D4A
32,26,#D6DDE1
33,26,#FFFFFF
34,26,#FFFFFF
35,26,#FFFFFF
36,26,#FFFFFF
37,26,#FFFFFF
38,26,#FFFFFF
39,26,#FFFFFF
40,26,#FFFFFF
41,26,#FFFFFF
42,26,#FFFFFF
43,26,#FFFFFF
44,26,#FFFFFF
45,26,#FFFFFF
46,26,#FFFFFF
47,26,#FFFFFF
48,26,#FFFFFF
49,26,#FFFFFF
50,26,#FFFFFF
51,26,#FFFFFF
52,26,#FFFFFF
53,26,#FFFFFF
54,26,#FFFFFF
55,26,#FFFFFF
56,26,#FFFFFF
57,26,#FFFFFF
58,26,#FFFFFF
59,26,#FFFFFF
60,26,#FFFFFF
61,26,#FFFFFF
62,26,#FFFFFF
63,26,#FFFFFF
0,27,#FFFFFF
1,27,#FFFFFF
2,27,#FFFFFF
3,27,#FFFFFF
4,27,#FFFFFF
5,27,#FFFFFF
6,27,#FFFFFF
7,27,#FFFFFF
8,27,#FFFFFF
9,27,#FFFFFF
10,27,#FFFFFF
11,27,#FFFFFF
12,27,#FFFFFF
13,27,#FFFFFF
14,27,#FFFFFF
15,27,#FFFFFF
16,27,#FFFFFF
17,27,#FFFFFF
18,27,#FFFFFF
19,27,#C3E2EF
20,27,#0897D0
21,27,#099CD5
22,27,#0A9CD6
23,27,#0A94CD
24,27,#087EB0
25,27,#065E89
26,27,#053E61
27,27,#042A49
28,27,#042441
29,27,#042643
30,27,#032745
31,27,#072D4A
32,27,#D6DDE1
33,27,#FFFFFF
34,27,#FFFFFF
35,27,#FFFFFF
36,27,#FFFFFF
37,27,#FFFFFF
38,27,#FFFFFF
39,27,#FFFFFF
40,27,#FFFFFF
41,27,#FFFFFF
42,27,#FFFFFF
43,27,#FFFFFF
44,27,#FFFFFF
45,27,#FFFFFF
46,27,#FFFFFF
47,27,#FFFFFF
48,27,#FFFFFF
49,27,#FFFFFF
50,27,#FFFFFF
51,27,#FFFFFF
52,27,#FFFFFF
53,27,#FFFFFF
54,27,#FFFFFF
55,27,#FFFFFF
56,27,#FFFFFF
57,27,#FFFFFF
58,27,#FFFFFF
59,27,#FFFFFF
60,27,#FFFFFF
61,27,#FFFFFF
62,27,#FFFFFF
63,27,#FFFFFF
0,28,#FFFFFF
1,28,#FFFFFF
2,28,#FFFFFF
3,28,#FFFFFF
4,28,#FFFFFF
5,28,#FFFFFF
6,28,#FFFFFF
7,28,#FFFFFF
8,28,#FFFFFF
9,28,#FFFFFF
10,28,#FFFFFF
11,28,#FFFFFF
12,28,#FFFFFF
13,28,#FFFFFF
14,28,#FFFFFF
15,28,#FFFFFF
16,28,#FFFFFF
17,28,#FFFFFF
18,28,#FFFFFF
19,28,#C3E2EF
20,28,#0896CF
21,28,#0998D1
22,28,#0A98D1
23,28,#0A99D2
24,28,#0A9BD5
25,28,#0A9CD7
26,28,#0A97CF
27,28,#0984B8
28,28,#076390
29,28,#054368
30,28,#032B4A
31,28,#042848
32,28,#D7DDE7
33,28,#FFFFFF
34,28,#FFFFFF
35,28,#FFFFFF
36,28,#FFFFFF
37,28,#FFFFFF
38,28,#FFFFFF
39,28,#FFFFFF
40,28,#FFFFFF
41,28,#FFFFFF
42,28,#FFFFFF
43,28,#FFFFFF
44,28,#FFFFFF
45,28,#FFFFFF
46,28,#FFFFFF
47,28,#FFFFFF
48,28,#FFFFFF
49,28,#FFFFFF
50,28,#FFFFFF
51,28,#FFFFFF
52,28,#FFFFFF
53,28,#FFFFFF
54,28,#FFFFFF
55,28,#FFFFFF
56,28,#FFFFFF
57,28,#FFFFFF
58,28,#FFFFFF
59,28,#FFFFFF
60,28,#FFFFFF
61,28,#FFFFFF
62,28,#FFFFFF
63,28,#FFFFFF
0,29,#FFFFFF
1,29,#FFFFFF
2,29,#FFFFFF
3,29,#FFFFFF
4,29,#FFFFFF
5,29,#FFFFFF
6,29,#FFFFFF
7,29,#FFFFFF
8,29,#FFFFFF
9,29,#FFFFFF
10,29,#FFFFFF
11,29,#FFFFFF
12,29,#FFFFFF
13,29,#FFFFFF
14,29,#FFFFFF
15,29,#FFFFFF
16,29,#FFFFFF
17,29,#FFFFFF
18,29,#FFFFFF
19,29,#C3E2EF
20,29,#0896CF
21,29,#0998D1
22,29,#0A98D1
23,29,#0A98D1
24,29,#0A98D1
25,29,#0A98D1
26,29,#0A99D2
27,29,#0A9BD4
28,29,#0A9CD6
29,29,#0A99D2
30,29,#0186C3
31,29,#1D7186
32,29,#D0D9A9
33,29,#F8F9EC
34,29,#FFFFFF
35,29,#FFFFFF
36,29,#FFFFFF
37,29,#FFFFFF
38,29,#FFFFFF
39,29,#FFFFFF
40,29,#FFFFFF
41,29,#FFFFFF
42,29,#FFFFFF
43,29,#FFFFFF
44,29,#FFFFFF
45,29,#FFFFFF
46,29,#FFFFFF
47,29,#FFFFFF
48,29,#FFFFFF
49,29,#FFFFFF
50,29,#FFFFFF
51,29,#FFFFFF
52,29,#FFFFFF
53,29,#FFFFFF
54,29,#FFFFFF
55,29,#FFFFFF
56,29,#FFFFFF
57,29,#FFFFFF
58,29,#FFFFFF
59,29,#FFFFFF
60,29,#FFFFFF
61,29,#FFFFFF
62,29,#FFFFFF
63,29,#FFFFFF
0,30,#FFFFFF
1,30,#FFFFFF
2,30,#FFFFFF
3,30,#FFFFFF
4,30,#FFFFFF
5,30,#FFFFFF
6,30,#FFFFFF
7,30,#FFFFFF
8,30,#FFFFFF
9,30,#FFFFFF
10,30,#FFFFFF
11,30,#FFFFFF
12,30,#FFFFFF
13,30,#FFFFFF
14,30,#FFFFFF
15,30,#FFFFFF
16,30,#FFFFFF
17,30,#FFFFFF
18,30,#FFFFFF
19,30,#C3E2EF
20,30,#0896CF
21,30,#0998D1
22,30,#0A98D1
23,30,#0A98D1
24,30,#0A98D1
25,30,#0A98D1
26,30,#0A98D1
27,30,#0A98D1
28,30,#0998D2
29,30,#0396D8
30,30,#3AA8A7
31,30,#A6CC46
32,30,#BCCF29
33,30,#C0D240
34,30,#CFDD6E
35,30,#E2EAAD
36,30,#F5F8E4
37,30,#FFFFFF
38,30,#FFFFFF
39,30,#FFFFFF
40,30,#FFFFFF
41,30,#FFFFFF
42,30,#FFFFFF
43,30,#FFFFFF
44,30,#FFFFFF
45,30,#FFFFFF
46,30,#FFFFFF
47,30,#FFFFFF
48,30,#FFFFFF
49,30,#FFFFFF
50,30,#FFFFFF
51,30,#FFFFFF
52,30,#FFFFFF
53,30,#FFFFFF
54,30,#FFFFFF
55,30,#FFFFFF
56,30,#FFFFFF
57,30,#FFFFFF
58,30,#FFFFFF
59,30,#FFFFFF
60,30,#FFFFFF
61,30,#FFFFFF
62,30,#FFFFFF
63,30,#FFFFFF
0,31,#FFFFFF
1,31,#FFFFFF
2,31,#FFFFFF
3,31,#FFFFFF
4,31,#FFFFFF
5,31,#FFFFFF
6,31,#FFFFFF
7,31,#FFFFFF
8,31,#FFFFFF
9,31,#FFFFFF
10,31,#FFFFFF
11,31,#FFFFFF
12,31,#FFFFFF
13,31,#FFFFFF
14,31,#FFFFFF
15,31,#FFFFFF
16,31,#FFFFFF
17,31,#FFFFFF
18,31,#FFFFFF
19,31,#C3E2EF
20,31,#0896CF
21,31,#0998D1
22,31,#0A98D1
23,31,#0A98D1
24,31,#0A98D1
25,31,#0A98D1
26,31,#0A98D1
27,31,#0697D4
28,31,#0897D1
29,31,#60B281
30,31,#BACE2E
31,31,#BFD02C
32,31,#BBCF30
33,31,#BACE2D
34,31,#B9CD28
35,31,#B8CD28
36,31,#BED138
37,31,#CCDA66
38,31,#DFE7A3
39,31,#F2F6DC
40,31,#FEFEFE
41,31,#FFFFFF
42,31,#FFFFFF
43,31,#FFFFFF
44,31,#FFFFFF
45,31,#FFFFFF
46,31,#FFFFFF
47,31,#FFFFFF
48,31,#FFFFFF
49,31,#FFFFFF
50,31,#FFFFFF
51,31,#FFFFFF
52,31,#FFFFFF
53,31,#FFFFFF
54,31,#FFFFFF
55,31,#FFFFFF
56,31,#FFFFFF
57,31,#FFFFFF
58,31,#FFFFFF
59,31,#FFFFFF
60,31,#FFFFFF
61,31,#FFFFFF
62,31,#FFFFFF
63,31,#FFFFFF
0,32,#FFFFFF
1,32,#FFFFFF
2,32,#FFFFFF
3,32,#FFFFFF
4,32,#FFFFFF
5,32,#FFFFFF
6,32,#FFFFFF
7,32,#FFFFFF
8,32,#FFFFFF
9,32,#FFFFFF
10,32,#FFFFFF
11,32,#FFFFFF
12,32,#FFFFFF
13,32,#FFFFFF
14,32,#FFFFFF
15,32,#FFFFFF
16,32,#FFFFFF
17,32,#FFFFFF
18,32,#FFFFFF
19,32,#C3E2EF
20,32,#0896CF
21,32,#0998D1
22,32,#0A98D1
23,32,#0A98D1
24,32,#0A98D1
25,32,#0A98D1
26,32,#0396D7
27,32,#1B9DC1
28,32,#86BD5E
29,32,#C2D129
30,32,#BDCF2F
31,32,#BBCF30
32,32,#BBCF30
33,32,#BBCF30
34,32,#BBCF30
35,32,#BBCF30
36,32,#BACF2E
37,32,#B9CE29
38,32,#B8CD27
39,32,#BCD033
40,32,#C7D75A
41,32,#DBE597
42,32,#EFF3D3
43,32,#FCFDFA
44,32,#FFFFFF
45,32,#FFFFFF
46,32,#FFFFFF
47,32,#FFFFFF
48,32,#FFFFFF
49,32,#FFFFFF
50,32,#FFFFFF
51,32,#FFFFFF
52,32,#FFFFFF
53,32,#FFFFFF
54,32,#FFFFFF
55,32,#FFFFFF
56,32,#FFFFFF
57,32,#FFFFFF
58,32,#FFFFFF
59,32,#FFFFFF
60,32,#FFFFFF
61,32,#FFFFFF
62,32,#FFFFFF
63,32,#FFFFFF
0,33,#FFFFFF
1,33,#FFFFFF
2,33,#FFFFFF
3,33,#FFFFFF
4,33,#FFFFFF
5,33,#FFFFFF
6,33,#FFFFFF
7,33,#FFFFFF
8,33,#FFFFFF
9,33,#FFFFFF
10,33,#FFFFFF
11,33,#FFFFFF
12,33,#FFFFFF
13,33,#FFFFFF
14,33,#FFFFFF
15,33,#FFFFFF
16,33,#FFFFFF
17,33,#FFFFFF
18,33,#FFFFFF
19,33,#C3E2EF
20,33,#0896CF
21,33,#0998D1
22,33,#0A98D1
23,33,#0A98D1
24,33,#0998D2
25,33,#0296D8
26,33,#38A6A5
27,33,#A5C841
28,33,#C2D129
29,33,#BBCF30
30,33,#BBCF30
31,33,#BBCF30
32,33,#BBCF30
33,33,#BBCF30
34,33,#BBCF30
35,33,#BBCF30
36,33,#BBCF30
37,33,#BBCF30
38,33,#BBCF30
39,33,#BBCF2F
40,33,#B9CE2A
41,33,#B8CD27
42,33,#BBCF30
43,33,#C5D652
44,33,#D7E28A
45,33,#EBF0C8
46,33,#F9FBF1
47,33,#FFFFFE
48,33,#FFFFFF
49,33,#FFFFFF
50,33,#FFFFFF
51,33,#FFFFFF
52,33,#FFFFFF
53,33,#FFFFFF
54,33,#FFFFFF
55,33,#FFFFFF
56,33,#FFFFFF
57,33,#FFFFFF
58,33,#FFFFFF
59,33,#FFFFFF
60,33,#FFFFFF
61,33,#FFFFFF
62,33,#FFFFFF
63,33,#FFFFFF
0,34,#FFFFFF
1,34,#FFFFFF
2,34,#FFFFFF
3,34,#FFFFFF
4,34,#FFFFFF
5,34,#FFFFFF
6,34,#FFFFFF
7,34,#FFFFFF
8,34,#FFFFFF
9,34,#FFFFFF
10,34,#FFFFFF
11,34,#FFFFFF
12,34,#FFFFFF
13,34,#FFFFFF
14,34,#FFFFFF
15,34,#FFFFFF
16,34,#FFFFFF
17,34,#FFFFFF
18,34,#FFFFFF
19,34,#C3E2EF
20,34,#0896CF
21,34,#0998D1
22,34,#0A98D1
23,34,#0697D4
24,34,#0897D1
25,34,#5EB183
26,34,#B9CE2F
27,34,#BFD02C
28,34,#BBCF30
29,34,#BBCF30
30,34,#BBCF30
31,34,#BBCF30
32,34,#BBCF30
33,34,#BBCF30
34,34,#BBCF30
35,34,#BBCF30
36,34,#BBCF30
37,34,#BBCF30
38,34,#BBCF30
39,34,#BBCF30
40,34,#BBCF30
41,34,#BBCF30
42,34,#BBCF2F
43,34,#BACE2B
44,34,#B8CD27
45,34,#B7CC25
46,34,#C8D75B
47,34,#F6F9E9
48,34,#FFFFFF
49,34,#FFFFFF
50,34,#FFFFFF
51,34,#FFFFFF
52,34,#FFFFFF
53,34,#FFFFFF
54,34,#FFFFFF
55,34,#FFFFFF
56,34,#FFFFFF
57,34,#FFFFFF
58,34,#FFFFFF
59,34,#FFFFFF
60,34,#FFFFFF
61,34,#FFFFFF
62,34,#FFFFFF
63,34,#FFFFFF
0,35,#FFFFFF
1,35,#FFFFFF
2,35,#FFFFFF
3,35,#FFFFFF
4,35,#FFFFFF
5,35,#FFFFFF
6,35,#FFFFFF
7,35,#FFFFFF
8,35,#FFFFFF
9,35,#FFFFFF
10,35,#FFFFFF
11,35,#FFFFFF
12,35,#FFFFFF
13,35,#FFFFFF
14,35,#FFFFFF
15,35,#FFFFFF
16,35,#FFFFFF
17,35,#FFFFFF
18,35,#FFFFFF
19,35,#C3E2EF
20,35,#0896CF
21,35,#0998D1
22,35,#0396D7
23,35,#1B9DC2
24,35,#84BD60
25,35,#C2D129
26,35,#BDD02F
27,35,#BBCF30
28,35,#BBCF30
29,35,#BBCF30
30,35,#BBCF30
31,35,#BBCF30
32,35,#BBCF30
33,35,#BBCF30
34,35,#BBCF30
35,35,#BBCF30
36,35,#BBCF30
37,35,#BBCF30
38,35,#BBCF30
39,35,#BBCF30
40,35,#BBCF30
41,35,#BBCF30
42,35,#BBCF30
43,35,#BBCF2F
44,35,#B8CD27
45,35,#CAD95E
46,35,#F2F5D9
47,35,#FFFFFF
48,35,#FFFFFF
49,35,#FFFFFF
50,35,#FFFFFF
51,35,#FFFFFF
52,35,#FFFFFF
53,35,#FFFFFF
54,35,#FFFFFF
55,35,#FFFFFF
56,35,#FFFFFF
57,35,#FFFFFF
58,35,#FFFFFF
59,35,#FFFFFF
60,35,#FFFFFF
61,35,#FFFFFF
62,35,#FFFFFF
63,35,#FFFFFF
0,36,#FFFFFF
1,36,#FFFFFF
2,36,#FFFFFF
3,36,#FFFFFF
4,36,#FFFFFF
5,36,#FFFFFF
6,36,#FFFFFF
7,36,#FFFFFF
8,36,#FFFFFF
9,36,#FFFFFF
10,36,#FFFFFF
11,36,#FFFFFF
12,36,#FFFFFF
13,36,#FFFFFF
14,36,#FFFFFF
15,36,#FFFFFF
16,36,#FFFFFF
17,36,#FFFFFF
18,36,#FFFFFF
19,36,#C3E2EF
20,36,#0796D0
21,36,#0195D8
22,36,#37A5A7
23,36,#A4C741
24,36,#C2D129
25,36,#BBCF30
26,36,#BBCF30
27,36,#BBCF30
28,36,#BBCF30
29,36,#BBCF30
30,36,#BBCF30
31,36,#BBCF30
32,36,#BBCF30
33,36,#BBCF30
34,36,#BBCF30
35,36,#BBCF30
36,36,#BBCF30
37,36,#BBCF30
38,36,#BBCF30
39,36,#BBCF30
40,36,#BBCF30
41,36,#BBCF30
42,36,#BACE2C
43,36,#BACE2C
44,36,#D8E389
45,36,#FCFDF7
46,36,#FFFFFF
47,36,#FFFFFF
48,36,#FFFFFF
49,36,#FFFFFF
50,36,#FFFFFF
51,36,#FFFFFF
52,36,#FFFFFF
53,36,#FFFFFF
54,36,#FFFFFF
55,36,#FFFFFF
56,36,#FFFFFF
57,36,#FFFFFF
58,36,#FFFFFF
59,36,#FFFFFF
60,36,#FFFFFF
61,36,#FFFFFF
62,36,#FFFFFF
63,36,#FFFFFF
0,37,#FFFFFF
1,37,#FFFFFF
2,37,#FFFFFF
3,37,#FFFFFF
4,37,#FFFFFF
5,37,#FFFFFF
6,37,#FFFFFF
7,37,#FFFFFF
8,37,#FFFFFF
9,37,#FFFFFF
10,37,#FFFFFF
11,37,#FFFFFF
12,37,#FFFFFF
13,37,#FFFFFF
14,37,#FFFFFF
15,37,#FFFFFF
16,37,#FFFFFF
17,37,#FFFFFF
18,37,#FFFFFF
19,37,#C0E1F0
20,37,#0695CF
21,37,#5CB185
22,37,#B9CE31
23,37,#BFD02C
24,37,#BBCF30
25,37,#BBCF30
26,37,#BBCF30
27,37,#BBCF30
28,37,#BBCF30
29,37,#BBCF30
30,37,#BBCF30
31,37,#BBCF30
32,37,#BBCF30
33,37,#BBCF30
34,37,#BBCF30
35,37,#BBCF30
36,37,#BBCF30
37,37,#BBCF30
38,37,#BBCF30
39,37,#BBCF30
40,37,#BBCF30
41,37,#B9CD29
42,37,#BFD13C
43,37,#E6EDB8
44,37,#FFFFFF
45,37,#FFFFFF
46,37,#FFFFFF
47,37,#FFFFFF
48,37,#FFFFFF
49,37,#FFFFFF
50,37,#FFFFFF
51,37,#FFFFFF
52,37,#FFFFFF
